wind_speed,lower_wind_speed,upper_wind_speed,E33_power_lower,E44_power_lower,E48_power_lower,E53_power_lower,E70_power_lower,E82_power_lower,E33_power_upper,E44_power_upper,E48_power_upper,E53_power_upper,E70_power_upper,E82_power_upper,E33_power_output,E44_power_output,E48_power_output,E53_power_output,E70_power_output,E82_power_output,E33_efficiency,E44_efficiency,E48_efficiency,E53_efficiency,E70_efficiency,E82_efficiency
4.86575,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,27.811725,49.173875,61.4355,71.76425,117.46825,161.649,0.449872705,0.458335748,0.48116228,0.46275536,0.420492693,0.43381041
8.1465,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,146.497,252.943,301.7265,357.096,664.969,868.4725,0.504924725,0.502352019,0.503525907,0.490641728,0.507195676,0.496614283
6.70675,6,7,55,96,120,141,240,321,92,156,191,228,400,532,81.14975,138.405,170.17925,202.48725,353.08,470.12425,0.501258701,0.492622335,0.508969552,0.498601993,0.482640867,0.481784275
2.795,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,3.975,6.647,9.95,11.54,14.72,20.49,0.339236668,0.326872899,0.411148959,0.392602494,0.27800314,0.290116776
3.9495,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.26065,23.66675,30.99,36.788,54.081,79.1215,0.401097126,0.412487642,0.453854632,0.44358056,0.361997597,0.39704934
6.0115,6,7,55,96,120,141,240,321,92,156,191,228,400,532,55.4255,96.69,120.8165,142.0005,241.84,323.4265,0.475414209,0.477894111,0.501763709,0.485550047,0.459057311,0.460260142
4.67225,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,24.657675,43.659125,54.8565,64.21775,103.72975,143.847,0.450489837,0.459616363,0.485256574,0.467702346,0.419384564,0.436012471
4.1605,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,16.31615,29.07425,37.457,44.2595,67.3955,96.766,0.422174699,0.433481546,0.469264783,0.45652294,0.385906105,0.415396211
2.0625,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.3125,1.8125,2.625,2.75,3,4.375,0.066371135,0.221816994,0.269941084,0.232832448,0.141002467,0.154160286
3.40325,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,8.508275,14.653625,20.065,23.678,33.3235,47.98525,0.402226844,0.399173945,0.459281715,0.446227302,0.348623275,0.376359188
6.06775,6,7,55,96,120,141,240,321,92,156,191,228,400,532,57.50675,100.065,124.81025,146.89425,250.84,335.29525,0.479674774,0.480947682,0.504067581,0.48844362,0.463021421,0.464002889
4.2975,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,18.54925,32.97875,42.115,49.6025,77.1225,109.37,0.435501636,0.446154427,0.478752109,0.46424645,0.400701318,0.426016948
0.61425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1515,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.2121,0.303,0.303,0.303,0.4545,0,0.149158331,0.179049187,0.147415613,0.08183482,0.09202766
1.325,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.455,0.65,0.65,0.65,0.975,0,0.210020861,0.252108375,0.207567045,0.11522668,0.129578605
4.38925,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,20.044775,35.593625,45.2345,53.18075,83.63675,117.811,0.441714163,0.451959937,0.482636754,0.467171334,0.407862262,0.430716203
4.756,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,26.0228,46.046,57.704,67.484,109.676,151.552,0.450753988,0.459584152,0.483951602,0.465980733,0.420410344,0.435524364
3.93275,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.114925,23.390375,30.655,36.386,53.4445,78.16675,0.401779602,0.412901859,0.454709316,0.444363089,0.362327525,0.397291576
5.79925,5,6,30,53,66,77,127,174,55,96,120,141,240,321,49.98125,87.36775,109.1595,128.152,217.31525,291.48975,0.477532255,0.480988099,0.504972346,0.488092997,0.459475161,0.46204483
4.77425,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,26.320275,46.566125,58.3245,68.19575,110.97175,153.231,0.450698429,0.459465918,0.4835675,0.465515902,0.420517712,0.435318863
2.5845,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,2.9225,5.2577,7.845,9.014,11.352,15.859,0.315453974,0.327012885,0.410000975,0.38786503,0.271162795,0.284002727
3.233,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,7.0271,11.8445,16.66,19.592,26.854,38.281,0.387498577,0.376355521,0.44481501,0.430679638,0.327702081,0.35022124
4.1095,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,15.48485,27.62075,35.723,42.2705,63.7745,92.074,0.415768077,0.427333742,0.464411024,0.452442207,0.37893737,0.410153458
5.788,5,6,30,53,66,77,127,174,55,96,120,141,240,321,49.7,86.884,108.552,127.432,216.044,289.836,0.47761935,0.481119448,0.505095865,0.488186329,0.459456046,0.462107568
5.50075,5,6,30,53,66,77,127,174,55,96,120,141,240,321,42.51875,74.53225,93.0405,109.048,183.58475,247.61025,0.476020721,0.480814086,0.504345168,0.486681305,0.454839536,0.45991674
5.92725,5,6,30,53,66,77,127,174,55,96,120,141,240,321,53.18125,92.87175,116.0715,136.344,231.77925,310.30575,0.475893636,0.478875442,0.502906689,0.486372461,0.45898886,0.460687478
6.68275,6,7,55,96,120,141,240,321,92,156,191,228,400,532,80.26175,136.965,168.47525,200.39925,349.24,465.06025,0.501134235,0.492768151,0.509321508,0.498796192,0.482553716,0.481747975
6.40575,6,7,55,96,120,141,240,321,92,156,191,228,400,532,70.01275,120.345,148.80825,176.30025,304.92,406.61325,0.496338853,0.49160554,0.510785552,0.498236631,0.478369281,0.478242196
5.48775,5,6,30,53,66,77,127,174,55,96,120,141,240,321,42.19375,73.97325,92.3385,108.216,182.11575,245.69925,0.475747223,0.48060736,0.504105471,0.486408553,0.454414185,0.459618178
5.788,5,6,30,53,66,77,127,174,55,96,120,141,240,321,49.7,86.884,108.552,127.432,216.044,289.836,0.47761935,0.481119448,0.505095865,0.488186329,0.459456046,0.462107568
6.5245,6,7,55,96,120,141,240,321,92,156,191,228,400,532,74.4065,127.47,157.2395,186.6315,323.92,431.6695,0.499206535,0.492793479,0.510788956,0.49915557,0.48093168,0.480491798
5.76725,5,6,30,53,66,77,127,174,55,96,120,141,240,321,49.18125,85.99175,107.4315,126.104,213.69925,286.78575,0.477753989,0.481336867,0.50529716,0.48833203,0.459392598,0.462197461
4.015,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,13.9445,24.9275,32.51,38.585,57.065,83.38,0.401473967,0.413543071,0.453191621,0.442847847,0.363580432,0.39827364
6.4025,6,7,55,96,120,141,240,321,92,156,191,228,400,532,69.8925,120.15,148.5775,176.0175,304.4,405.9275,0.4962413,0.491556775,0.510770535,0.498195463,0.478281095,0.478163073
6.078,6,7,55,96,120,141,240,321,92,156,191,228,400,532,57.886,100.68,125.538,147.786,252.48,337.458,0.480399498,0.481459535,0.504445984,0.488926851,0.463694797,0.464637183
5.7145,5,6,30,53,66,77,127,174,55,96,120,141,240,321,47.8625,83.7235,104.583,122.728,207.7385,279.0315,0.477938218,0.481738479,0.505647583,0.488541686,0.459060165,0.462269078
4.8835,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,28.10105,49.67975,62.039,72.4565,118.7285,163.282,0.449614246,0.458020059,0.480609956,0.462143083,0.420386473,0.433432084
4.7025,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,25.15075,44.52125,55.885,65.3975,105.8775,146.63,0.450687611,0.459705404,0.484875671,0.467161899,0.419860089,0.43592597
5.86225,5,6,30,53,66,77,127,174,55,96,120,141,240,321,51.55625,90.07675,112.5615,132.184,224.43425,300.75075,0.476869347,0.480085263,0.504101996,0.48739219,0.459392029,0.461519477
6.49875,6,7,55,96,120,141,240,321,92,156,191,228,400,532,73.45375,125.925,155.41125,184.39125,319.8,426.23625,0.498695642,0.492630323,0.510874838,0.499049355,0.480481086,0.480106087
6.4325,6,7,55,96,120,141,240,321,92,156,191,228,400,532,71.0025,121.95,150.7075,178.6275,309.2,412.2575,0.497101814,0.4919728,0.510877801,0.498541845,0.479057263,0.478856626
7.05925,7,8,92,156,191,228,400,532,138,238,284,336,626,815,94.7255,160.8585,196.51025,234.399,413.3905,548.76775,0.501767249,0.490983616,0.504000621,0.494963015,0.484587417,0.482268853
6.347,6,7,55,96,120,141,240,321,92,156,191,228,400,532,67.839,116.82,144.637,171.189,295.52,394.217,0.494407482,0.490580611,0.510382131,0.497351053,0.476616103,0.476657219
7.765,7,8,92,156,191,228,400,532,138,238,284,336,626,815,127.19,218.73,262.145,310.62,572.89,748.495,0.506220442,0.501629011,0.505171393,0.492830658,0.50458483,0.494243361
8.4575,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,164.535,284.665,339.3575,401.88,747.695,981.9875,0.506807891,0.50525047,0.506119399,0.493472614,0.509666144,0.501829585
6.596,6,7,55,96,120,141,240,321,92,156,191,228,400,532,77.052,131.76,162.316,192.852,335.36,446.756,0.500325994,0.492992506,0.510318064,0.499200358,0.481899691,0.481287712
7.47875,7,8,92,156,191,228,400,532,138,238,284,336,626,815,114.0225,195.2575,235.52375,279.705,508.1975,667.48625,0.50794256,0.501209564,0.508006432,0.496713386,0.500994323,0.493323265
6.85425,6,7,55,96,120,141,240,321,92,156,191,228,400,532,86.60725,147.255,180.65175,215.31975,376.68,501.24675,0.501170522,0.491008376,0.506155432,0.496702935,0.482369753,0.481224875
7.052,7,8,92,156,191,228,400,532,138,238,284,336,626,815,94.392,160.264,195.836,233.616,411.752,546.716,0.501544381,0.490679303,0.503822049,0.494832658,0.48415691,0.481949123
6.00825,6,7,55,96,120,141,240,321,92,156,191,228,400,532,55.30525,96.495,120.58575,141.71775,241.32,322.74075,0.47515299,0.477704682,0.501618511,0.485370017,0.458813998,0.460029984
7.5565,7,8,92,156,191,228,400,532,138,238,284,336,626,815,117.599,201.633,242.7545,288.102,525.769,689.4895,0.507870118,0.501762528,0.507606039,0.495994539,0.502481693,0.494017027
7.60325,7,8,92,156,191,228,400,532,138,238,284,336,626,815,119.7495,205.4665,247.10225,293.151,536.3345,702.71975,0.507676416,0.501928532,0.507224752,0.495434504,0.503182178,0.494265922
5.8965,5,6,30,53,66,77,127,174,55,96,120,141,240,321,52.4125,91.5495,114.411,134.376,228.3045,305.7855,0.476390463,0.479481374,0.503508056,0.486890703,0.459217988,0.461116115
9.31,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,212.74,379.06,451.5,531.15,994.61,1313.92,0.491259774,0.504379687,0.504812689,0.488945918,0.508266056,0.503380284
9.135,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,203.29,357.01,425.25,502.275,936.685,1238.32,0.496937136,0.502867303,0.503315399,0.489450288,0.506705057,0.502207915
8.2315,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,151.427,261.613,312.0115,369.336,687.579,899.4975,0.505914891,0.503640963,0.504725451,0.491900626,0.508361889,0.498585144
8.05575,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,141.2335,243.6865,290.74575,344.028,640.8295,835.34875,0.503420474,0.500509359,0.501784204,0.488842023,0.505489203,0.493999157
6.218,6,7,55,96,120,141,240,321,92,156,191,228,400,532,63.066,109.08,135.478,159.966,274.88,366.998,0.488825919,0.487182465,0.508438202,0.494274509,0.471496331,0.47194117
6.5885,6,7,55,96,120,141,240,321,92,156,191,228,400,532,76.7745,131.31,161.7835,192.1995,334.16,445.1735,0.500228507,0.492988539,0.510382913,0.499212308,0.481817023,0.481222554
6.81875,6,7,55,96,120,141,240,321,92,156,191,228,400,532,85.29375,145.125,178.13125,212.23125,371,493.75625,0.501318807,0.491503485,0.506929264,0.497264791,0.482555127,0.481475977
8.95475,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,193.3755,335.3845,399.52475,473.484,879.9635,1163.48375,0.501824828,0.501511924,0.502001301,0.489821216,0.505349208,0.500929082
7.3995,7,8,92,156,191,228,400,532,138,238,284,336,626,815,110.377,188.759,228.1535,271.146,490.287,645.0585,0.507671232,0.50026396,0.508091071,0.497151507,0.499034513,0.49223025
7.61225,7,8,92,156,191,228,400,532,138,238,284,336,626,815,120.1635,206.2045,247.93925,294.123,538.3685,705.26675,0.507626789,0.501946792,0.507139812,0.495316209,0.503301055,0.49429999
7.54975,7,8,92,156,191,228,400,532,138,238,284,336,626,815,117.2885,201.0795,242.12675,287.373,524.2435,687.57925,0.507889006,0.501728483,0.507652596,0.496067678,0.502368813,0.493970906
7.773,7,8,92,156,191,228,400,532,138,238,284,336,626,815,127.558,219.386,262.889,311.484,574.698,750.759,0.506119173,0.50158158,0.505042542,0.492677151,0.504615993,0.494209244
7.5065,7,8,92,156,191,228,400,532,138,238,284,336,626,815,115.299,197.533,238.1045,282.702,514.469,675.3395,0.507953744,0.501447956,0.507898216,0.496488388,0.50157291,0.493612337
8.9385,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,192.433,333.727,397.5585,471.144,875.641,1157.5525,0.502107501,0.501760054,0.502260079,0.490063563,0.505614457,0.501098479
10.07925,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,253.3919,476.6195,564.193,652.84575,1252.08475,1634.0315,0.461125531,0.499788003,0.497123842,0.473607543,0.504238964,0.493346547
11.5115,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,306.7128,656.265,711.4085,762.414,1748.565,1946.265,0.37466855,0.461936375,0.420770077,0.371268233,0.472686671,0.394441444
15.9375,15,16,335,880,810,810,2300,2050,335,905,810,810,2310,2050,335,903.4375,810,810,2309.375,2050,0.154203882,0.239627244,0.180528584,0.148633638,0.23524543,0.156555954
13.7575,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,835.45,805.15,810,2193.625,2050,0.239738252,0.344509,0.278984313,0.231078285,0.347401069,0.24339498
10.543,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,273.2404,538.762,617.988,698.757,1422.281,1762.954,0.434473592,0.493631664,0.475783058,0.442920961,0.500472383,0.465076807
8.2245,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,151.021,260.899,311.1645,368.328,685.717,896.9425,0.505847862,0.503549968,0.504641636,0.491811751,0.508280829,0.498439451
7.659,7,8,92,156,191,228,400,532,138,238,284,336,626,815,122.314,210.038,252.287,299.172,548.934,718.497,0.507307231,0.501972977,0.506640863,0.494649322,0.503838384,0.494407524
10.64225,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,277.4883,552.0615,629.501,708.58275,1458.70575,1790.5455,0.428998129,0.491796873,0.47121337,0.436699693,0.499062172,0.459262845
11.01775,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,293.2828,601.9525,672.40225,744.639,1595.5025,1891.9525,0.408619365,0.483261451,0.453598874,0.413580181,0.491933135,0.437328528
9.1555,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,204.397,359.593,428.325,505.6575,943.4705,1247.176,0.496294438,0.50311087,0.503557158,0.489443915,0.506955049,0.502409525
8.189,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,148.962,257.278,306.869,363.216,676.274,883.985,0.505468357,0.50304717,0.504175753,0.491320675,0.507828892,0.497655265
8.666,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,176.628,305.932,364.586,431.904,803.156,1058.09,0.505725193,0.504739769,0.5054352,0.492973817,0.508898513,0.5026236
8.842,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,186.836,323.884,385.882,457.248,849.972,1122.33,0.503639891,0.503079517,0.503645015,0.491352267,0.507037891,0.501932551
9.72375,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,235.0825,431.1925,513.5625,599.41875,1131.56125,1492.66,0.476463942,0.503580051,0.503980231,0.48430801,0.507532715,0.501921573
9.37175,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,216.0745,386.8405,460.7625,541.33875,1015.04925,1340.596,0.489161788,0.504624723,0.505052578,0.488539533,0.508525058,0.503514701
8.1035,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,144.003,248.557,296.5235,350.904,653.531,852.7775,0.504271847,0.50154137,0.502762363,0.489849976,0.506448876,0.495443511
9.3635,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,215.629,385.801,459.525,539.9775,1012.3185,1337.032,0.489444685,0.504600152,0.50502869,0.488600268,0.508498712,0.503504641
7.583,7,8,92,156,191,228,400,532,138,238,284,336,626,815,118.818,203.806,245.219,290.964,531.758,696.989,0.507773652,0.501871426,0.50740238,0.495688419,0.502896013,0.494173072
9.58525,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,227.6035,413.7415,492.7875,576.56625,1085.71775,1432.828,0.481592478,0.504449184,0.504859927,0.486330565,0.50838641,0.502990806
7.80525,7,8,92,156,191,228,400,532,138,238,284,336,626,815,129.0415,222.0305,265.88825,314.967,581.9865,759.88575,0.505684964,0.501361355,0.504498922,0.492036456,0.504707531,0.494042337
8.16975,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,147.8455,255.3145,304.53975,360.444,671.1535,876.95875,0.505234387,0.502745106,0.503894057,0.491025652,0.507554738,0.497197785
7.92625,7,8,92,156,191,228,400,532,138,238,284,336,626,815,134.6075,231.9525,277.14125,328.035,609.3325,794.12875,0.503705916,0.500143273,0.502133763,0.489338703,0.50458969,0.493019323
4.59875,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,23.459625,41.564375,52.3575,61.35125,98.51125,137.085,0.449482466,0.458881474,0.485714479,0.468593969,0.41768969,0.435759491
4.50275,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,21.894825,38.828375,49.0935,57.60725,91.69525,128.253,0.446908964,0.456682514,0.485190223,0.468744646,0.414191004,0.43432052
4.2605,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,17.94615,31.92425,40.857,48.1595,74.4955,105.966,0.432414926,0.443238694,0.476657375,0.462586487,0.397224163,0.423605073
5.85525,5,6,30,53,66,77,127,174,55,96,120,141,240,321,51.38125,89.77575,112.1835,131.736,223.64325,299.72175,0.476957222,0.480199149,0.504213196,0.487484516,0.459416718,0.461591978
4.26125,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,17.958375,31.945625,40.8825,48.18875,74.54875,106.035,0.432481053,0.443301315,0.476703075,0.462623084,0.397298249,0.423657129
6.06725,6,7,55,96,120,141,240,321,92,156,191,228,400,532,57.48825,100.035,124.77475,146.85075,250.76,335.18975,0.479639023,0.480922369,0.504048804,0.488419708,0.462988196,0.46397158
6.10525,6,7,55,96,120,141,240,321,92,156,191,228,400,532,58.89425,102.315,127.47275,150.15675,256.84,343.20775,0.482251548,0.482755938,0.505392216,0.490147943,0.465414203,0.466254515
6.69275,6,7,55,96,120,141,240,321,92,156,191,228,400,532,80.63175,137.565,169.18525,201.26925,350.84,467.17025,0.501191122,0.492711634,0.509178714,0.498719445,0.482594783,0.481767713
7.0875,7,8,92,156,191,228,400,532,138,238,284,336,626,815,96.025,163.175,199.1375,237.45,419.775,556.7625,0.502592718,0.492122338,0.504655936,0.495433809,0.486210891,0.483467273
5.95975,5,6,30,53,66,77,127,174,55,96,120,141,240,321,53.99375,94.26925,117.8265,138.424,235.45175,315.08325,0.475302892,0.478172502,0.50220427,0.485757986,0.458675057,0.460169161
4.418,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,20.5134,36.413,46.212,54.302,85.678,120.456,0.443273334,0.453396329,0.483503009,0.467768931,0.409712783,0.43184473
4.69125,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,24.967375,44.200625,55.5025,64.95875,105.07875,145.595,0.450628073,0.459686078,0.485029735,0.467374064,0.419697608,0.435970445
5.71775,5,6,30,53,66,77,127,174,55,96,120,141,240,321,47.94375,83.86325,104.7585,122.936,208.10575,279.50925,0.477933645,0.481720218,0.505632912,0.488535662,0.459087978,0.462271392
5.38375,5,6,30,53,66,77,127,174,55,96,120,141,240,321,39.59375,69.50125,86.7225,101.56,170.36375,230.41125,0.472806103,0.478229799,0.501416574,0.483460191,0.450204534,0.456483776
3.14275,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,6.241925,10.355375,14.855,17.426,23.4245,33.13675,0.374714184,0.358207767,0.431782167,0.417023843,0.311191806,0.330032513
4.28475,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,18.341425,32.615375,41.6815,49.10525,76.21725,108.197,0.434477913,0.445189166,0.478066628,0.463707527,0.399543565,0.425221365
5.9285,5,6,30,53,66,77,127,174,55,96,120,141,240,321,53.2125,92.9255,116.139,136.424,231.9205,310.4895,0.475872143,0.478849575,0.502880923,0.486350076,0.458978132,0.460668765
3.9505,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.26935,23.68325,31.01,36.812,54.119,79.1785,0.401055561,0.412461839,0.453802745,0.443532958,0.36197693,0.39703372
6.003,6,7,55,96,120,141,240,321,92,156,191,228,400,532,55.111,96.18,120.213,141.261,240.48,321.633,0.47472746,0.477395604,0.501381097,0.485076157,0.458417577,0.459654898
6.359,6,7,55,96,120,141,240,321,92,156,191,228,400,532,68.283,117.54,145.489,172.233,297.44,396.749,0.494831355,0.490815065,0.510487644,0.497556693,0.477002028,0.477008026
4.84925,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,27.542775,48.703625,60.8745,71.12075,116.29675,160.131,0.450085542,0.458602308,0.481651852,0.463303185,0.420563117,0.434138212
6.12825,6,7,55,96,120,141,240,321,92,156,191,228,400,532,59.74525,103.695,129.10575,152.15775,260.52,348.06075,0.483732262,0.483779061,0.506124912,0.491108372,0.46678724,0.467543422
8.712,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,179.296,310.624,370.152,438.528,815.392,1074.88,0.505275328,0.50440581,0.505065904,0.492647643,0.508510792,0.502553964
8.6235,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,174.163,301.597,359.4435,425.784,791.851,1042.5775,0.506076634,0.50498094,0.505709931,0.493209367,0.509190268,0.502613288
8.41925,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,162.3165,280.7635,334.72925,396.372,737.5205,968.02625,0.506819767,0.505148542,0.506051829,0.493373061,0.509613833,0.501468016
6.78675,6,7,55,96,120,141,240,321,92,156,191,228,400,532,84.10975,143.205,175.85925,209.44725,365.88,487.00425,0.501385626,0.491893744,0.507576156,0.497716214,0.482659039,0.481641075
6.7945,6,7,55,96,120,141,240,321,92,156,191,228,400,532,84.3965,143.67,176.4095,210.1215,367.12,488.6395,0.501375398,0.491804225,0.507424008,0.497611794,0.482639502,0.481606548
6.787,6,7,55,96,120,141,240,321,92,156,191,228,400,532,84.119,143.22,175.877,209.469,365.92,487.057,0.501385356,0.491890907,0.507571294,0.497712896,0.482658466,0.481640017
7.74075,7,8,92,156,191,228,400,532,138,238,284,336,626,815,126.0745,216.7415,259.88975,308.001,567.4095,741.63225,0.506511397,0.501754901,0.505547047,0.493282472,0.504469375,0.494328675
8.43625,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,163.3025,282.4975,336.78625,398.82,742.0425,974.23125,0.506822168,0.50520188,0.506089794,0.493425156,0.50964502,0.501637568
8.15475,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,146.9755,253.7845,302.72475,358.284,667.1635,871.48375,0.505038032,0.502495078,0.503660075,0.490781452,0.507326622,0.49682525
7.038,7,8,92,156,191,228,400,532,138,238,284,336,626,815,93.748,159.116,194.534,232.104,408.588,542.754,0.501101054,0.49007747,0.503464995,0.494569715,0.483309296,0.481317405
8.2405,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,151.949,262.531,313.1005,370.632,689.973,902.7825,0.505997355,0.503754077,0.504829379,0.492011103,0.508462271,0.498768206
7.3255,7,8,92,156,191,228,400,532,138,238,284,336,626,815,106.973,182.691,221.2715,263.154,473.563,624.1165,0.50707646,0.499003978,0.507849715,0.497268374,0.496767612,0.490828946
5.68975,5,6,30,53,66,77,127,174,55,96,120,141,240,321,47.24375,82.65925,103.2465,121.144,204.94175,275.39325,0.477942775,0.481848576,0.505728392,0.488556772,0.458815641,0.462221411
5.3195,5,6,30,53,66,77,127,174,55,96,120,141,240,321,37.9875,66.7385,83.253,97.448,163.1035,220.9665,0.470261436,0.476061076,0.499009718,0.480898223,0.446825725,0.453826987
2.41775,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,2.08875,4.15715,6.1775,7.013,8.684,12.1905,0.275399647,0.315834954,0.394366603,0.368605953,0.253380371,0.266663554
1.3325,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.4655,0.665,0.665,0.665,0.9975,0,0.211259722,0.2535955,0.208791432,0.115906374,0.130342958
0.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26675,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.37345,0.5335,0.5335,0.5335,0.80025,0,0.197268798,0.236800838,0.194963973,0.108230338,0.121710841
2.19225,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,0.96125,2.66885,3.9225,4.307,5.076,7.2295,0.170011073,0.27198979,0.335903297,0.303666803,0.198672934,0.212135986
4.4695,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,21.35285,37.88075,47.963,56.3105,89.3345,125.194,0.445646106,0.45555458,0.484675498,0.468495302,0.412600466,0.433493921
3.999,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,13.6913,24.4835,31.98,37.976,55.962,81.943,0.398934473,0.411072062,0.451175801,0.441110797,0.360849695,0.396126565
4.78375,4,5,13.7,24.5,32,38,56,82,30,53,66,77,127,174,26.475125,46.836875,58.6475,68.56625,111.64625,154.105,0.450654472,0.459389599,0.483354347,0.465262075,0.42055814,0.435198736
3.15925,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,6.385475,10.627625,15.185,17.822,24.0515,34.07725,0.37735692,0.361895274,0.434494581,0.419852882,0.314541181,0.334109542
